2016-08-23 0:13:13, INFO, 115.153.174.207, File[ D:\wwwroot\wxjxwlkssb\wwwroot\source\plugin\tom_love\unionpay\sdk\cert_util.php ], Line[37]------ 读取签名证书…… 
2016-08-23 0:13:13, INFO, 115.153.174.207, File[ D:\wwwroot\wxjxwlkssb\wwwroot\source\plugin\tom_love\unionpay\sdk\cert_util.php ], Line[62]------ 签名证书读取成功，序列号：68759663125 
2016-08-23 0:13:13, INFO, 115.153.174.207, File[ D:\wwwroot\wxjxwlkssb\wwwroot\source\plugin\tom_love\unionpay\sdk\acp_service.php ], Line[22]------ =====签名报文开始====== 
2016-08-23 0:13:13, INFO, 115.153.174.207, File[ D:\wwwroot\wxjxwlkssb\wwwroot\source\plugin\tom_love\unionpay\sdk\acp_service.php ], Line[28]------ 签名key=val&...串 >accessType=0&backUrl=http://aiyue.jxwlkssb.com/source/plugin/tom_love/unionpay/unionpay_notify.php&bizType=000201&certId=68759663125&channelType=08&currencyCode=156&encoding=utf-8&frontUrl=http://aiyue.jxwlkssb.com/plugin.php?id=tom_love&mod=my&merId=777290058110048&orderId=JY20160823001309340089&signMethod=01&txnAmt=100&txnSubType=01&txnTime=20160823001313&txnType=01&version=5.0.0 
2016-08-23 0:13:13, INFO, 115.153.174.207, File[ D:\wwwroot\wxjxwlkssb\wwwroot\source\plugin\tom_love\unionpay\sdk\acp_service.php ], Line[31]------ 摘要sha1x16 >c630d79f33e02d194b50059c0953e01f7ff32955 
2016-08-23 0:13:13, INFO, 115.153.174.207, File[ D:\wwwroot\wxjxwlkssb\wwwroot\source\plugin\tom_love\unionpay\sdk\acp_service.php ], Line[39]------ 签名串为 >vI+utSnc5Kvf2MV+IBgdUjnYGHqapmx9lOWNIbp00N0NWbokDXwGJtUqZMnQ8/q3w07SgWQg8MG32ZVC1ankB+y57u2Hp2S9HtayiN/eKq9zX1F4cXXTjZy7iPOxs5FZI4byVgGRPxdYqjb1IY+qEeYox8wB5syHlsCiMrq/L6KAlJVdOdeNbK/uzDZ+gMmj3TCNm3j8Yx7yb+7kSVWgVGARgA3B2IeCmxg9EplG/pqOQLcY4fmVeFYz5FjEyqOPcB3DZEftCXWPFf0OtAe2/y1zju/hwwr+10u6Ewgmy7RdFjt46vrIipjtDkFaY1Ld2CVgbh9njrCvH4ZxUC76NQ== 
2016-08-23 0:13:13, INFO, 115.153.174.207, File[ D:\wwwroot\wxjxwlkssb\wwwroot\source\plugin\tom_love\unionpay\sdk\acp_service.php ], Line[44]------ =====签名报文结束====== 
2016-08-23 0:13:13, INFO, 115.153.174.207, File[ D:\wwwroot\wxjxwlkssb\wwwroot\source\plugin\tom_love\unionpay\sdk\acp_service.php ], Line[102]------ 后台请求地址为>https://101.231.204.80:5000/gateway/api/appTransReq.do 
2016-08-23 0:13:13, INFO, 115.153.174.207, File[ D:\wwwroot\wxjxwlkssb\wwwroot\source\plugin\tom_love\unionpay\sdk\acp_service.php ], Line[103]------ 后台请求报文为>version=5.0.0&encoding=utf-8&txnType=01&txnSubType=01&bizType=000201&frontUrl=http%3A%2F%2Faiyue.jxwlkssb.com%2Fplugin.php%3Fid%3Dtom_love%26mod%3Dmy&backUrl=http%3A%2F%2Faiyue.jxwlkssb.com%2Fsource%2Fplugin%2Ftom_love%2Funionpay%2Funionpay_notify.php&signMethod=01&channelType=08&accessType=0&currencyCode=156&merId=777290058110048&orderId=JY20160823001309340089&txnTime=20160823001313&txnAmt=100&certId=68759663125&signature=vI%2ButSnc5Kvf2MV%2BIBgdUjnYGHqapmx9lOWNIbp00N0NWbokDXwGJtUqZMnQ8%2Fq3w07SgWQg8MG32ZVC1ankB%2By57u2Hp2S9HtayiN%2FeKq9zX1F4cXXTjZy7iPOxs5FZI4byVgGRPxdYqjb1IY%2BqEeYox8wB5syHlsCiMrq%2FL6KAlJVdOdeNbK%2FuzDZ%2BgMmj3TCNm3j8Yx7yb%2B7kSVWgVGARgA3B2IeCmxg9EplG%2FpqOQLcY4fmVeFYz5FjEyqOPcB3DZEftCXWPFf0OtAe2%2Fy1zju%2Fhwwr%2B10u6Ewgmy7RdFjt46vrIipjtDkFaY1Ld2CVgbh9njrCvH4ZxUC76NQ%3D%3D 
2016-08-23 0:13:14, INFO, 115.153.174.207, File[ D:\wwwroot\wxjxwlkssb\wwwroot\source\plugin\tom_love\unionpay\sdk\acp_service.php ], Line[117]------ 后台返回结果为>accessType=0&bizType=000201&encoding=utf-8&merId=777290058110048&orderId=JY20160823001309340089&respCode=00&respMsg=成功[0000000]&signMethod=01&tn=201608230013132898738&txnSubType=01&txnTime=20160823001313&txnType=01&version=5.0.0&certId=68759585097&signature=iGcPomZindDfXdRgcvV/DwqQxnmVUG6DDA9mlA08B01g1a7pO4x6f/pvy0jiYo9Q9rDlNtyqzrLFfT4RgCnCoDCBJ+BoG8MKwBHyaF9NHF3t/Js09T5wXVOywFjaizeIi3FdhRBiIZ8d4P3kkJLS4i5Ccx9amt+aT/iCRE1CHKJaZMObwmt5anyIwjWKU3lP/cGVDnNoR3NHu/6vhMJh+wv/yfs/gKsL9w3JqNtaoe3PHZ0uA0rUa532eVTml7MufLqW/ezIEAaSPDRgLPPXgDipbB+MoE+o/D0Vn3qSuCebBK6KON7fj44g0qWWLPVzhofKQn288VXST28THVY1fQ== 
2016-08-23 0:13:20, INFO, 115.153.174.207, File[ D:\wwwroot\wxjxwlkssb\wwwroot\source\plugin\tom_love\unionpay\sdk\cert_util.php ], Line[37]------ 读取签名证书…… 
2016-08-23 0:13:20, INFO, 115.153.174.207, File[ D:\wwwroot\wxjxwlkssb\wwwroot\source\plugin\tom_love\unionpay\sdk\cert_util.php ], Line[62]------ 签名证书读取成功，序列号：68759663125 
2016-08-23 0:13:20, INFO, 115.153.174.207, File[ D:\wwwroot\wxjxwlkssb\wwwroot\source\plugin\tom_love\unionpay\sdk\acp_service.php ], Line[22]------ =====签名报文开始====== 
2016-08-23 0:13:20, INFO, 115.153.174.207, File[ D:\wwwroot\wxjxwlkssb\wwwroot\source\plugin\tom_love\unionpay\sdk\acp_service.php ], Line[28]------ 签名key=val&...串 >accessType=0&backUrl=http://aiyue.jxwlkssb.com/source/plugin/tom_love/unionpay/unionpay_notify.php&bizType=000201&certId=68759663125&channelType=08&currencyCode=156&encoding=utf-8&frontUrl=http://aiyue.jxwlkssb.com/plugin.php?id=tom_love&mod=my&merId=777290058110048&orderId=JY20160823001309340089&signMethod=01&txnAmt=100&txnSubType=01&txnTime=20160823001320&txnType=01&version=5.0.0 
2016-08-23 0:13:20, INFO, 115.153.174.207, File[ D:\wwwroot\wxjxwlkssb\wwwroot\source\plugin\tom_love\unionpay\sdk\acp_service.php ], Line[31]------ 摘要sha1x16 >955875b105451b9bc30419af4141defe343599b8 
2016-08-23 0:13:20, INFO, 115.153.174.207, File[ D:\wwwroot\wxjxwlkssb\wwwroot\source\plugin\tom_love\unionpay\sdk\acp_service.php ], Line[39]------ 签名串为 >LnhugGNa6qzu6n1Y9HydHbw1tedUuXH0qCEteSrk685tjDiXKI1gS8sO8HslhnRl9zBgUUUcghrYjfs5H7AZUk6IxmDzrVclixTof+ptceiV/dMC0cy+BDr7+YyTn+7AwbSj4SetBH6tjpBnfEpaGODhu7iF4FYv0yRqlZQKDDrgh1TQBUQR7/EqMUDCP6gWy62Ssb4A9FNubQFy1tzmh+ownN5AB9ojcCqzL4yxW+ws5jsPUckuYck5ntzTUI26SajNwnEsxqjvgt4ILBc62WQdNuI3xsA8YUEjrqJApxq/5S8vtAdyL3Z6hLeQ00XhkSfbV14fwIe2BTTCf9mJRA== 
2016-08-23 0:13:20, INFO, 115.153.174.207, File[ D:\wwwroot\wxjxwlkssb\wwwroot\source\plugin\tom_love\unionpay\sdk\acp_service.php ], Line[44]------ =====签名报文结束====== 
2016-08-23 0:13:20, INFO, 115.153.174.207, File[ D:\wwwroot\wxjxwlkssb\wwwroot\source\plugin\tom_love\unionpay\sdk\acp_service.php ], Line[102]------ 后台请求地址为>https://101.231.204.80:5000/gateway/api/appTransReq.do 
2016-08-23 0:13:20, INFO, 115.153.174.207, File[ D:\wwwroot\wxjxwlkssb\wwwroot\source\plugin\tom_love\unionpay\sdk\acp_service.php ], Line[103]------ 后台请求报文为>version=5.0.0&encoding=utf-8&txnType=01&txnSubType=01&bizType=000201&frontUrl=http%3A%2F%2Faiyue.jxwlkssb.com%2Fplugin.php%3Fid%3Dtom_love%26mod%3Dmy&backUrl=http%3A%2F%2Faiyue.jxwlkssb.com%2Fsource%2Fplugin%2Ftom_love%2Funionpay%2Funionpay_notify.php&signMethod=01&channelType=08&accessType=0&currencyCode=156&merId=777290058110048&orderId=JY20160823001309340089&txnTime=20160823001320&txnAmt=100&certId=68759663125&signature=LnhugGNa6qzu6n1Y9HydHbw1tedUuXH0qCEteSrk685tjDiXKI1gS8sO8HslhnRl9zBgUUUcghrYjfs5H7AZUk6IxmDzrVclixTof%2BptceiV%2FdMC0cy%2BBDr7%2BYyTn%2B7AwbSj4SetBH6tjpBnfEpaGODhu7iF4FYv0yRqlZQKDDrgh1TQBUQR7%2FEqMUDCP6gWy62Ssb4A9FNubQFy1tzmh%2BownN5AB9ojcCqzL4yxW%2Bws5jsPUckuYck5ntzTUI26SajNwnEsxqjvgt4ILBc62WQdNuI3xsA8YUEjrqJApxq%2F5S8vtAdyL3Z6hLeQ00XhkSfbV14fwIe2BTTCf9mJRA%3D%3D 
2016-08-23 0:13:20, INFO, 115.153.174.207, File[ D:\wwwroot\wxjxwlkssb\wwwroot\source\plugin\tom_love\unionpay\sdk\acp_service.php ], Line[117]------ 后台返回结果为>accessType=0&bizType=000201&encoding=utf-8&merId=777290058110048&orderId=JY20160823001309340089&respCode=00&respMsg=成功[0000000]&signMethod=01&tn=201608230013132898738&txnSubType=01&txnTime=20160823001320&txnType=01&version=5.0.0&certId=68759585097&signature=bUajH+XeTAMiD4RdX+svhZ0DeA52+fjuxfvdksN8old6eNOBzzn46Ps3zG6uhq1oXRcm5T7QojUBR2xqPALl3wyQTOAmbK3Gb9bciK6LTA5ByJR3HSasNAsAHAVRYZbAyG1/50rXGbl/Xk9rD9hmd7HkqRHLAgFtLgbpZmMkmENc576iskfu1A1FT1ZRyISujYfh8wkry5N/U+w5MJJr4XbQ3gBegDEQ96WFK0mYgquFEvdLUc4XWDOrQZqq5uUdhF/DYsb1Z6vWf1Bp+l/CVeMFgVaGhVvpjq1qBhZhQ0LF4FhhG8e2zx1pVmYmzKEaScQySi3ytBwnwlhxTbb4bg== 
2016-08-23 0:13:29, INFO, 115.153.174.207, File[ D:\wwwroot\wxjxwlkssb\wwwroot\source\plugin\tom_love\unionpay\sdk\cert_util.php ], Line[37]------ 读取签名证书…… 
2016-08-23 0:13:29, INFO, 115.153.174.207, File[ D:\wwwroot\wxjxwlkssb\wwwroot\source\plugin\tom_love\unionpay\sdk\cert_util.php ], Line[62]------ 签名证书读取成功，序列号：68759663125 
2016-08-23 0:13:29, INFO, 115.153.174.207, File[ D:\wwwroot\wxjxwlkssb\wwwroot\source\plugin\tom_love\unionpay\sdk\acp_service.php ], Line[22]------ =====签名报文开始====== 
2016-08-23 0:13:29, INFO, 115.153.174.207, File[ D:\wwwroot\wxjxwlkssb\wwwroot\source\plugin\tom_love\unionpay\sdk\acp_service.php ], Line[28]------ 签名key=val&...串 >accessType=0&backUrl=http://aiyue.jxwlkssb.com/source/plugin/tom_love/unionpay/unionpay_notify.php&bizType=000201&certId=68759663125&channelType=08&currencyCode=156&encoding=utf-8&frontUrl=http://aiyue.jxwlkssb.com/plugin.php?id=tom_love&mod=my&merId=777290058110048&orderId=JY20160823001309340089&signMethod=01&txnAmt=100&txnSubType=01&txnTime=20160823001329&txnType=01&version=5.0.0 
2016-08-23 0:13:29, INFO, 115.153.174.207, File[ D:\wwwroot\wxjxwlkssb\wwwroot\source\plugin\tom_love\unionpay\sdk\acp_service.php ], Line[31]------ 摘要sha1x16 >c827bcfef0f14ad5a44109c885ddec65dd95aa9e 
